CustomerID,ProductID,Quantity,Price,TransactionDate,TotalPrice
359,45,2,3.27,2023-08-09,6.54
943,32,4,2.35,2023-03-03,9.4
406,44,3,2.1,2023-06-30,6.300000000000001
333,50,2,7.57,2023-05-28,15.14
71,33,2,9.5,2023-12-30,19.0
417,25,1,8.13,2023-12-16,8.13
427,1,3,2.48,2023-01-07,7.4399999999999995
853,30,2,8.08,2023-12-27,16.16
717,45,2,3.27,2023-04-09,6.54
343,35,2,5.0,2023-02-02,10.0
21,48,2,2.48,2023-08-16,4.96
110,45,4,3.27,2023-04-03,13.08
930,45,1,3.27,2023-08-01,3.27
929,3,1,9.48,2023-12-30,9.48
778,19,2,5.35,2023-06-06,10.7
188,14,2,3.63,2023-06-04,7.26
613,9,1,10.0,2023-09-25,10.0
132,5,2,6.12,2023-09-25,12.24
746,20,3,5.97,2023-05-14,17.91
576,10,4,2.62,2023-05-01,10.48
63,30,3,8.08,2023-09-29,24.240000000000002
393,1,3,2.48,2023-02-04,7.4399999999999995
285,39,4,6.7,2023-03-19,26.8
244,50,4,7.57,2023-11-28,30.28
14,23,3,9.75,2023-04-30,29.25
472,26,2,2.12,2023-11-25,4.24
840,28,4,8.47,2023-12-29,33.88
383,18,3,8.8,2023-12-28,26.400000000000002
512,26,1,2.12,2023-01-26,2.12
628,44,3,2.1,2023-01-20,6.300000000000001
397,12,2,3.08,2023-07-17,6.16
899,7,4,7.81,2023-04-26,31.24
741,5,2,6.12,2023-03-06,12.24
110,31,3,8.03,2023-05-18,24.089999999999996
590,9,1,10.0,2023-05-09,10.0
280,16,2,2.77,2023-02-25,5.54
895,20,2,5.97,2023-10-18,11.94
232,17,2,2.87,2023-09-18,5.74
188,33,4,9.5,2023-08-29,38.0
250,29,4,9.91,2023-01-10,39.64
119,11,1,6.24,2023-08-24,6.24
202,30,3,8.08,2023-11-26,24.240000000000002
232,14,1,3.63,2023-11-02,3.63
895,40,4,3.92,2023-08-20,15.68
848,36,3,8.82,2023-09-13,26.46
12,50,3,7.57,2023-07-07,22.71
10,44,4,2.1,2023-06-19,8.4
831,44,4,2.1,2023-10-24,8.4
578,7,2,7.81,2023-06-07,15.62
219,43,2,2.36,2023-07-08,4.72
396,7,1,7.81,2023-01-06,7.81
864,29,2,9.91,2023-12-07,19.82
817,42,3,3.68,2023-05-27,11.040000000000001
315,14,4,3.63,2023-05-30,14.52
76,37,2,7.58,2023-04-30,15.16
130,39,4,6.7,2023-07-14,26.8
122,50,4,7.57,2023-01-20,30.28
969,21,2,3.98,2023-09-15,7.96
922,50,2,7.57,2023-04-23,15.14
287,28,3,8.47,2023-10-25,25.410000000000004
418,22,4,5.05,2023-09-24,20.2
237,36,4,8.82,2023-07-10,35.28
88,15,2,6.55,2023-03-13,13.1
789,35,2,5.0,2023-04-23,10.0
818,41,2,9.52,2023-11-08,19.04
905,17,2,2.87,2023-04-01,5.74
321,15,2,6.55,2023-06-01,13.1
931,34,4,3.58,2023-02-10,14.32
671,21,4,3.98,2023-04-17,15.92
871,47,4,2.43,2023-04-10,9.72
469,17,3,2.87,2023-08-28,8.61
166,31,1,8.03,2023-03-14,8.03
791,43,2,2.36,2023-06-05,4.72
574,15,2,6.55,2023-01-05,13.1
299,22,2,5.05,2023-01-19,10.1
305,8,1,5.56,2023-05-18,5.56
983,34,3,3.58,2023-08-21,10.74
106,10,2,2.62,2023-01-31,5.24
21,2,4,8.44,2023-12-07,33.76
940,9,2,10.0,2023-07-09,20.0
392,6,2,9.33,2023-09-11,18.66
706,47,2,2.43,2023-11-12,4.86
121,45,4,3.27,2023-08-02,13.08
430,28,4,8.47,2023-10-10,33.88
543,23,2,9.75,2023-09-03,19.5
653,4,2,8.99,2023-04-10,17.98
454,20,2,5.97,2023-07-19,11.94
825,48,2,2.48,2023-08-27,4.96
150,12,2,3.08,2023-07-18,6.16
198,44,1,2.1,2023-08-09,2.1
17,5,2,6.12,2023-09-08,12.24
556,9,3,10.0,2023-04-22,30.0
383,37,2,7.58,2023-11-24,15.16
536,36,1,8.82,2023-06-09,8.82
169,16,1,2.77,2023-05-04,2.77
422,18,2,8.8,2023-03-21,17.6
368,22,2,5.05,2023-04-27,10.1
945,3,3,9.48,2023-12-12,28.44
808,28,1,8.47,2023-10-10,8.47
617,8,3,5.56,2023-02-24,16.68
807,27,2,6.38,2023-10-01,12.76
428,1,4,2.48,2023-01-13,9.92
689,33,3,9.5,2023-04-01,28.5
897,9,1,10.0,2023-12-22,10.0
138,8,3,5.56,2023-03-08,16.68
765,29,3,9.91,2023-09-11,29.73
912,48,2,2.48,2023-03-09,4.96
437,28,1,8.47,2023-06-06,8.47
749,14,3,3.63,2023-12-21,10.89
54,21,2,3.98,2023-01-21,7.96
767,38,2,8.12,2023-08-29,16.24
389,18,4,8.8,2023-09-15,35.2
669,49,3,3.52,2023-04-14,10.56
498,25,3,8.13,2023-08-01,24.39
36,21,1,3.98,2023-08-11,3.98
533,5,3,6.12,2023-06-07,18.36
263,13,2,2.86,2023-01-16,5.72
554,12,4,3.08,2023-01-07,12.32
928,11,3,6.24,2023-10-25,18.72
218,14,1,3.63,2023-09-24,3.63
849,12,1,3.08,2023-09-19,3.08
965,33,4,9.5,2023-09-29,38.0
239,29,2,9.91,2023-08-09,19.82
398,12,4,3.08,2023-11-20,12.32
930,40,1,3.92,2023-05-06,3.92
146,6,3,9.33,2023-11-12,27.990000000000002
112,50,2,7.57,2023-02-23,15.14
578,34,2,3.58,2023-09-08,7.16
602,37,1,7.58,2023-07-20,7.58
560,34,4,3.58,2023-04-02,14.32
343,34,3,3.58,2023-05-01,10.74
555,7,4,7.81,2023-02-07,31.24
151,31,4,8.03,2023-01-26,32.12
978,39,1,6.7,2023-04-25,6.7
836,28,1,8.47,2023-05-26,8.47
148,15,1,6.55,2023-12-19,6.55
815,34,2,3.58,2023-03-20,7.16
286,27,4,6.38,2023-07-27,25.52
759,36,3,8.82,2023-03-13,26.46
325,24,4,9.19,2023-08-02,36.76
469,21,1,3.98,2023-06-07,3.98
366,4,4,8.99,2023-05-05,35.96
927,23,1,9.75,2023-02-03,9.75
685,6,2,9.33,2023-09-17,18.66
464,14,2,3.63,2023-09-16,7.26
930,32,2,2.35,2023-12-22,4.7
773,16,2,2.77,2023-07-10,5.54
980,6,2,9.33,2023-10-10,18.66
934,18,4,8.8,2023-03-21,35.2
53,39,1,6.7,2023-01-01,6.7
321,32,2,2.35,2023-12-03,4.7
530,25,1,8.13,2023-09-02,8.13
658,23,1,9.75,2023-11-25,9.75
424,18,3,8.8,2023-01-03,26.400000000000002
617,5,4,6.12,2023-02-06,24.48
275,44,3,2.1,2023-01-12,6.300000000000001
390,18,1,8.8,2023-11-25,8.8
867,46,4,7.83,2023-10-02,31.32
900,42,4,3.68,2023-06-04,14.72
315,7,3,7.81,2023-08-12,23.43
513,45,4,3.27,2023-09-11,13.08
632,22,1,5.05,2023-09-20,5.05
548,7,2,7.81,2023-02-20,15.62
282,45,3,3.27,2023-09-07,9.81
341,31,3,8.03,2023-09-26,24.089999999999996
606,23,4,9.75,2023-11-17,39.0
450,49,3,3.52,2023-02-28,10.56
911,23,1,9.75,2023-09-04,9.75
557,43,3,2.36,2023-06-18,7.08
743,50,2,7.57,2023-08-19,15.14
261,27,4,6.38,2023-07-12,25.52
711,41,4,9.52,2023-03-10,38.08
658,14,2,3.63,2023-03-11,7.26
222,9,3,10.0,2023-12-22,30.0
446,48,2,2.48,2023-03-15,4.96
825,13,3,2.86,2023-06-23,8.58
898,25,2,8.13,2023-12-04,16.26
273,48,4,2.48,2023-08-10,9.92
195,24,1,9.19,2023-11-17,9.19
591,38,1,8.12,2023-01-13,8.12
363,10,2,2.62,2023-06-30,5.24
690,34,4,3.58,2023-04-06,14.32
25,29,1,9.91,2023-08-28,9.91
838,34,4,3.58,2023-01-19,14.32
890,11,3,6.24,2023-11-20,18.72
406,3,3,9.48,2023-01-14,28.44
521,28,1,8.47,2023-01-03,8.47
713,15,1,6.55,2023-07-28,6.55
290,27,1,6.38,2023-10-05,6.38
70,4,4,8.99,2023-06-19,35.96
609,20,1,5.97,2023-03-30,5.97
257,13,4,2.86,2023-10-30,11.44
812,27,1,6.38,2023-11-01,6.38
372,11,3,6.24,2023-12-29,18.72
263,25,2,8.13,2023-03-01,16.26
399,37,1,7.58,2023-12-23,7.58
166,43,2,2.36,2023-04-01,4.72
349,38,2,8.12,2023-05-13,16.24
465,5,3,6.12,2023-02-05,18.36
310,4,2,8.99,2023-03-08,17.98
30,5,4,6.12,2023-01-29,24.48
979,10,4,2.62,2023-01-19,10.48
862,42,1,3.68,2023-03-18,3.68
633,16,2,2.77,2023-10-07,5.54
123,36,3,8.82,2023-12-02,26.46
742,43,1,2.36,2023-04-21,2.36
132,4,1,8.99,2023-06-21,8.99
75,7,3,7.81,2023-05-24,23.43
298,15,4,6.55,2023-04-13,26.2
424,25,2,8.13,2023-10-29,16.26
97,6,4,9.33,2023-04-08,37.32
417,41,4,9.52,2023-09-02,38.08
157,9,2,10.0,2023-06-04,20.0
271,41,4,9.52,2023-01-26,38.08
480,15,3,6.55,2023-06-17,19.65
867,9,1,10.0,2023-07-13,10.0
831,41,1,9.52,2023-07-11,9.52
830,49,1,3.52,2023-06-20,3.52
358,36,2,8.82,2023-12-05,17.64
228,22,4,5.05,2023-04-20,20.2
836,4,4,8.99,2023-10-21,35.96
910,39,4,6.7,2023-03-02,26.8
915,23,2,9.75,2023-07-28,19.5
338,6,2,9.33,2023-12-21,18.66
318,1,2,2.48,2023-08-24,4.96
291,49,3,3.52,2023-10-12,10.56
611,22,3,5.05,2023-09-16,15.149999999999999
340,48,4,2.48,2023-10-30,9.92
499,33,1,9.5,2023-04-17,9.5
453,49,4,3.52,2023-09-24,14.08
588,8,1,5.56,2023-03-14,5.56
918,24,2,9.19,2023-09-30,18.38
132,5,3,6.12,2023-11-01,18.36
114,31,2,8.03,2023-10-08,16.06
35,50,2,7.57,2023-08-06,15.14
212,14,2,3.63,2023-08-17,7.26
859,50,2,7.57,2023-05-08,15.14
713,4,4,8.99,2023-08-10,35.96
490,5,3,6.12,2023-09-14,18.36
463,43,2,2.36,2023-06-20,4.72
932,26,1,2.12,2023-08-30,2.12
717,19,3,5.35,2023-09-07,16.049999999999997
466,29,2,9.91,2023-06-05,19.82
107,17,3,2.87,2023-02-27,8.61
984,50,2,7.57,2023-07-11,15.14
466,50,1,7.57,2023-07-21,7.57
225,15,4,6.55,2023-02-11,26.2
178,44,3,2.1,2023-06-02,6.300000000000001
524,37,4,7.58,2023-09-21,30.32
617,11,1,6.24,2023-11-01,6.24
323,40,4,3.92,2023-08-31,15.68
753,34,2,3.58,2023-10-18,7.16
791,26,1,2.12,2023-12-02,2.12
197,28,4,8.47,2023-03-10,33.88
298,16,2,2.77,2023-12-25,5.54
811,44,3,2.1,2023-06-18,6.300000000000001
912,50,1,7.57,2023-05-16,7.57
188,44,3,2.1,2023-10-19,6.300000000000001
317,42,1,3.68,2023-09-02,3.68
338,31,2,8.03,2023-07-24,16.06
872,22,4,5.05,2023-08-13,20.2
206,6,2,9.33,2023-08-24,18.66
608,21,3,3.98,2023-06-18,11.94
868,30,3,8.08,2023-08-21,24.240000000000002
893,34,1,3.58,2023-02-15,3.58
882,13,4,2.86,2023-07-27,11.44
516,13,1,2.86,2023-03-23,2.86
507,39,1,6.7,2023-08-08,6.7
942,26,4,2.12,2023-04-23,8.48
666,7,1,7.81,2023-05-27,7.81
308,35,2,5.0,2023-09-04,10.0
925,38,3,8.12,2023-04-24,24.36
339,43,4,2.36,2023-07-13,9.44
109,50,2,7.57,2023-08-26,15.14
736,39,2,6.7,2023-09-10,13.4
920,49,4,3.52,2023-03-12,14.08
623,32,1,2.35,2023-06-07,2.35
267,7,2,7.81,2023-07-25,15.62
910,46,3,7.83,2023-12-18,23.490000000000002
846,9,1,10.0,2023-11-22,10.0
526,31,3,8.03,2023-03-20,24.089999999999996
980,39,4,6.7,2023-08-08,26.8
834,31,3,8.03,2023-06-11,24.089999999999996
4,30,4,8.08,2023-10-13,32.32
141,31,4,8.03,2023-01-27,32.12
9,3,4,9.48,2023-02-05,37.92
779,21,1,3.98,2023-05-01,3.98
894,19,4,5.35,2023-10-08,21.4
775,25,4,8.13,2023-07-07,32.52
821,28,4,8.47,2023-12-24,33.88
416,33,3,9.5,2023-09-12,28.5
888,21,1,3.98,2023-11-19,3.98
300,38,1,8.12,2023-02-06,8.12
992,2,1,8.44,2023-07-07,8.44
662,39,4,6.7,2023-08-27,26.8
270,14,1,3.63,2023-11-08,3.63
328,14,1,3.63,2023-06-14,3.63
302,23,4,9.75,2023-09-29,39.0
541,6,1,9.33,2023-10-13,9.33
339,34,3,3.58,2023-08-09,10.74
926,4,3,8.99,2023-05-13,26.97
318,42,4,3.68,2023-09-15,14.72
411,6,3,9.33,2023-12-14,27.990000000000002
307,31,3,8.03,2023-06-10,24.089999999999996
528,5,4,6.12,2023-05-28,24.48
943,45,2,3.27,2023-12-25,6.54
834,49,3,3.52,2023-02-03,10.56
110,37,2,7.58,2023-10-29,15.16
692,39,4,6.7,2023-07-15,26.8
794,2,2,8.44,2023-09-16,16.88
531,12,2,3.08,2023-10-30,6.16
552,20,4,5.97,2023-10-26,23.88
689,21,1,3.98,2023-07-14,3.98
814,16,2,2.77,2023-02-03,5.54
919,1,2,2.48,2023-07-21,4.96
540,46,3,7.83,2023-05-23,23.490000000000002
460,39,3,6.7,2023-12-04,20.1
45,25,3,8.13,2023-02-15,24.39
679,26,4,2.12,2023-05-27,8.48
242,43,2,2.36,2023-10-20,4.72
1,15,1,6.55,2023-11-08,6.55
650,17,1,2.87,2023-04-29,2.87
535,35,4,5.0,2023-05-05,20.0
838,30,3,8.08,2023-04-14,24.240000000000002
638,50,4,7.57,2023-03-25,30.28
920,25,1,8.13,2023-11-02,8.13
839,26,4,2.12,2023-11-13,8.48
855,15,2,6.55,2023-04-15,13.1
984,29,3,9.91,2023-05-13,29.73
834,20,2,5.97,2023-04-08,11.94
952,9,2,10.0,2023-12-13,20.0
184,20,2,5.97,2023-07-26,11.94
923,33,3,9.5,2023-09-20,28.5
672,23,4,9.75,2023-11-19,39.0
916,17,1,2.87,2023-09-22,2.87
958,42,4,3.68,2023-05-09,14.72
282,32,1,2.35,2023-02-14,2.35
840,5,3,6.12,2023-11-16,18.36
524,21,4,3.98,2023-09-26,15.92
380,47,2,2.43,2023-09-05,4.86
186,14,1,3.63,2023-04-18,3.63
568,17,1,2.87,2023-01-01,2.87
786,14,2,3.63,2023-12-06,7.26
951,27,4,6.38,2023-08-13,25.52
105,33,3,9.5,2023-11-17,28.5
257,7,4,7.81,2023-07-06,31.24
780,38,2,8.12,2023-10-14,16.24
549,25,2,8.13,2023-07-31,16.26
740,10,2,2.62,2023-04-10,5.24
206,22,1,5.05,2023-05-04,5.05
765,21,2,3.98,2023-06-05,7.96
265,29,4,9.91,2023-07-25,39.64
320,16,1,2.77,2023-06-27,2.77
999,16,2,2.77,2023-07-16,5.54
395,45,3,3.27,2023-08-10,9.81
730,13,4,2.86,2023-01-18,11.44
746,32,4,2.35,2023-08-13,9.4
10,45,1,3.27,2023-06-21,3.27
631,47,1,2.43,2023-12-06,2.43
85,14,3,3.63,2023-08-21,10.89
261,19,3,5.35,2023-08-17,16.049999999999997
444,26,1,2.12,2023-03-13,2.12
40,5,1,6.12,2023-03-24,6.12
721,6,3,9.33,2023-05-10,27.990000000000002
467,31,2,8.03,2023-11-15,16.06
751,9,3,10.0,2023-02-20,30.0
719,39,3,6.7,2023-08-12,20.1
216,3,1,9.48,2023-03-28,9.48
751,34,3,3.58,2023-11-02,10.74
309,35,3,5.0,2023-02-05,15.0
356,16,2,2.77,2023-08-07,5.54
124,35,2,5.0,2023-06-16,10.0
561,33,4,9.5,2023-08-19,38.0
287,4,3,8.99,2023-07-10,26.97
4,43,2,2.36,2023-09-01,4.72
11,4,3,8.99,2023-10-26,26.97
289,22,4,5.05,2023-02-19,20.2
150,37,1,7.58,2023-05-15,7.58
938,7,2,7.81,2023-07-28,15.62
891,22,4,5.05,2023-05-14,20.2
111,15,3,6.55,2023-02-27,19.65
354,15,2,6.55,2023-06-06,13.1
659,18,4,8.8,2023-11-25,35.2
226,31,3,8.03,2023-02-08,24.089999999999996
180,20,4,5.97,2023-03-21,23.88
205,45,3,3.27,2023-02-27,9.81
192,46,2,7.83,2023-09-05,15.66
565,35,4,5.0,2023-06-23,20.0
451,33,4,9.5,2023-01-05,38.0
858,33,1,9.5,2023-07-28,9.5
491,30,3,8.08,2023-03-12,24.240000000000002
479,24,2,9.19,2023-06-27,18.38
692,7,1,7.81,2023-10-31,7.81
349,43,1,2.36,2023-08-25,2.36
170,32,2,2.35,2023-11-07,4.7
786,49,1,3.52,2023-02-03,3.52
911,23,1,9.75,2023-05-08,9.75
828,23,1,9.75,2023-06-04,9.75
829,44,2,2.1,2023-11-19,4.2
14,33,2,9.5,2023-09-27,19.0
610,2,1,8.44,2023-07-11,8.44
791,21,1,3.98,2023-11-28,3.98
245,21,1,3.98,2023-09-10,3.98
958,14,2,3.63,2023-01-11,7.26
345,7,1,7.81,2023-11-26,7.81
415,38,3,8.12,2023-05-19,24.36
907,49,3,3.52,2023-09-10,10.56
644,35,2,5.0,2023-10-01,10.0
160,38,1,8.12,2023-12-08,8.12
33,39,4,6.7,2023-06-13,26.8
910,21,3,3.98,2023-07-09,11.94
178,46,1,7.83,2023-03-10,7.83
552,35,4,5.0,2023-09-29,20.0
385,11,4,6.24,2023-04-16,24.96
751,22,3,5.05,2023-10-09,15.149999999999999
537,31,2,8.03,2023-11-13,16.06
341,43,4,2.36,2023-01-13,9.44
556,2,2,8.44,2023-02-20,16.88
362,7,4,7.81,2023-11-20,31.24
731,29,1,9.91,2023-09-07,9.91
220,13,1,2.86,2023-03-09,2.86
984,49,1,3.52,2023-07-25,3.52
91,12,1,3.08,2023-02-23,3.08
458,43,1,2.36,2023-02-07,2.36
866,13,1,2.86,2023-07-19,2.86
347,48,4,2.48,2023-07-03,9.92
426,49,3,3.52,2023-03-05,10.56
160,6,3,9.33,2023-11-02,27.990000000000002
553,47,1,2.43,2023-01-10,2.43
224,21,1,3.98,2023-07-22,3.98
265,16,3,2.77,2023-06-16,8.31
434,17,3,2.87,2023-03-27,8.61
677,45,3,3.27,2023-02-04,9.81
338,1,4,2.48,2023-03-23,9.92
863,26,4,2.12,2023-11-16,8.48
386,40,3,3.92,2023-06-05,11.76
187,37,1,7.58,2023-03-29,7.58
286,41,1,9.52,2023-06-13,9.52
246,38,2,8.12,2023-08-22,16.24
209,48,3,2.48,2023-10-17,7.4399999999999995
85,30,4,8.08,2023-06-10,32.32
649,42,3,3.68,2023-12-03,11.040000000000001
632,12,3,3.08,2023-12-26,9.24
293,42,1,3.68,2023-03-28,3.68
862,27,2,6.38,2023-03-17,12.76
700,7,4,7.81,2023-01-24,31.24
236,23,1,9.75,2023-04-02,9.75
109,41,3,9.52,2023-11-23,28.56
272,34,4,3.58,2023-08-21,14.32
14,45,3,3.27,2023-07-26,9.81
666,30,2,8.08,2023-01-14,16.16
767,19,4,5.35,2023-11-02,21.4
230,27,3,6.38,2023-11-14,19.14
721,12,2,3.08,2023-12-19,6.16
819,50,1,7.57,2023-05-10,7.57
908,22,4,5.05,2023-12-23,20.2
303,9,3,10.0,2023-02-04,30.0
131,43,3,2.36,2023-07-07,7.08
162,46,4,7.83,2023-05-03,31.32
477,42,4,3.68,2023-01-01,14.72
603,49,1,3.52,2023-02-03,3.52
682,33,2,9.5,2023-09-24,19.0
258,27,4,6.38,2023-09-15,25.52
411,16,4,2.77,2023-03-17,11.08
457,17,2,2.87,2023-08-30,5.74
340,1,3,2.48,2023-07-07,7.4399999999999995
412,10,1,2.62,2023-04-09,2.62
762,41,1,9.52,2023-07-14,9.52
612,8,4,5.56,2023-06-22,22.24
151,30,4,8.08,2023-11-27,32.32
730,36,2,8.82,2023-06-14,17.64
217,1,2,2.48,2023-03-04,4.96
365,49,2,3.52,2023-10-01,7.04
853,33,2,9.5,2023-09-07,19.0
933,33,3,9.5,2023-08-22,28.5
246,15,3,6.55,2023-02-28,19.65
921,8,1,5.56,2023-05-17,5.56
543,35,1,5.0,2023-05-05,5.0
653,25,1,8.13,2023-10-18,8.13
821,35,1,5.0,2023-08-01,5.0
248,17,4,2.87,2023-01-10,11.48
747,11,3,6.24,2023-06-12,18.72
569,10,4,2.62,2023-04-02,10.48
221,12,4,3.08,2023-08-31,12.32
755,45,2,3.27,2023-01-05,6.54
69,21,1,3.98,2023-09-25,3.98
962,20,1,5.97,2023-09-11,5.97
70,46,3,7.83,2023-01-17,23.490000000000002
173,21,3,3.98,2023-07-26,11.94
342,33,1,9.5,2023-10-18,9.5
763,23,1,9.75,2023-08-27,9.75
626,24,2,9.19,2023-08-02,18.38
921,50,2,7.57,2023-09-23,15.14
137,30,3,8.08,2023-06-24,24.240000000000002
761,24,3,9.19,2023-01-31,27.57
493,49,1,3.52,2023-08-05,3.52
123,7,4,7.81,2023-05-10,31.24
369,6,1,9.33,2023-07-13,9.33
379,15,1,6.55,2023-03-09,6.55
415,12,1,3.08,2023-07-18,3.08
289,27,4,6.38,2023-09-17,25.52
342,13,2,2.86,2023-07-01,5.72
964,39,4,6.7,2023-07-13,26.8
186,36,1,8.82,2023-09-15,8.82
886,46,4,7.83,2023-09-14,31.32
853,38,3,8.12,2023-07-02,24.36
338,34,1,3.58,2023-08-19,3.58
127,28,2,8.47,2023-03-18,16.94
146,44,2,2.1,2023-11-20,4.2
332,25,4,8.13,2023-05-21,32.52
403,44,3,2.1,2023-04-13,6.300000000000001
890,37,1,7.58,2023-06-15,7.58
676,41,1,9.52,2023-09-28,9.52
827,46,2,7.83,2023-06-23,15.66
598,33,1,9.5,2023-12-04,9.5
494,3,2,9.48,2023-11-03,18.96
300,3,4,9.48,2023-12-25,37.92
448,13,2,2.86,2023-02-09,5.72
355,24,3,9.19,2023-03-14,27.57
372,22,3,5.05,2023-06-23,15.149999999999999
98,49,1,3.52,2023-04-07,3.52
970,8,2,5.56,2023-10-08,11.12
156,35,1,5.0,2023-06-11,5.0
984,32,2,2.35,2023-09-03,4.7
960,4,1,8.99,2023-11-06,8.99
564,7,3,7.81,2023-12-16,23.43
572,29,3,9.91,2023-11-02,29.73
677,41,1,9.52,2023-09-01,9.52
689,19,4,5.35,2023-12-21,21.4
226,49,1,3.52,2023-08-23,3.52
396,13,1,2.86,2023-05-08,2.86
238,2,2,8.44,2023-02-07,16.88
585,14,1,3.63,2023-07-06,3.63
748,9,3,10.0,2023-04-24,30.0
495,31,3,8.03,2023-04-20,24.089999999999996
862,16,1,2.77,2023-05-13,2.77
418,50,4,7.57,2023-08-16,30.28
688,38,4,8.12,2023-07-09,32.48
143,29,3,9.91,2023-04-24,29.73
991,38,3,8.12,2023-05-13,24.36
367,33,3,9.5,2023-09-20,28.5
672,28,2,8.47,2023-09-01,16.94
216,30,3,8.08,2023-08-25,24.240000000000002
832,26,1,2.12,2023-09-12,2.12
684,37,3,7.58,2023-02-05,22.740000000000002
534,12,2,3.08,2023-04-30,6.16
387,19,2,5.35,2023-02-23,10.7
667,13,4,2.86,2023-05-05,11.44
229,22,4,5.05,2023-03-03,20.2
495,7,4,7.81,2023-10-29,31.24
10,10,4,2.62,2023-09-22,10.48
386,38,4,8.12,2023-02-13,32.48
953,38,1,8.12,2023-12-30,8.12
836,44,2,2.1,2023-02-02,4.2
850,1,1,2.48,2023-01-24,2.48
258,42,4,3.68,2023-06-03,14.72
113,6,1,9.33,2023-03-08,9.33
287,27,3,6.38,2023-02-05,19.14
547,37,4,7.58,2023-12-15,30.32
994,14,4,3.63,2023-07-23,14.52
944,15,2,6.55,2023-02-20,13.1
945,40,4,3.92,2023-06-27,15.68
11,19,3,5.35,2023-03-07,16.049999999999997
250,41,2,9.52,2023-02-07,19.04
647,6,2,9.33,2023-01-29,18.66
518,23,4,9.75,2023-03-04,39.0
299,9,1,10.0,2023-12-20,10.0
199,36,3,8.82,2023-02-19,26.46
106,15,4,6.55,2023-12-13,26.2
679,44,1,2.1,2023-01-09,2.1
518,10,3,2.62,2023-10-22,7.86
317,46,1,7.83,2023-02-10,7.83
671,42,1,3.68,2023-09-26,3.68
572,17,1,2.87,2023-06-25,2.87
9,43,2,2.36,2023-01-11,4.72
192,19,4,5.35,2023-04-30,21.4
210,47,4,2.43,2023-02-05,9.72
376,37,2,7.58,2023-10-03,15.16
599,30,4,8.08,2023-06-12,32.32
132,2,3,8.44,2023-09-23,25.32
784,40,4,3.92,2023-03-31,15.68
615,22,3,5.05,2023-05-07,15.149999999999999
367,50,1,7.57,2023-06-30,7.57
501,36,1,8.82,2023-03-17,8.82
863,24,3,9.19,2023-05-21,27.57
7,5,2,6.12,2023-02-23,12.24
606,2,1,8.44,2023-05-03,8.44
23,22,1,5.05,2023-03-22,5.05
11,32,4,2.35,2023-03-20,9.4
669,36,2,8.82,2023-08-17,17.64
904,7,4,7.81,2023-02-25,31.24
348,3,2,9.48,2023-07-29,18.96
497,16,4,2.77,2023-07-21,11.08
84,40,1,3.92,2023-03-03,3.92
515,21,1,3.98,2023-06-05,3.98
372,33,4,9.5,2023-06-06,38.0
328,25,2,8.13,2023-06-23,16.26
461,35,4,5.0,2023-01-11,20.0
180,7,4,7.81,2023-01-06,31.24
276,41,3,9.52,2023-08-12,28.56
244,10,2,2.62,2023-07-27,5.24
607,44,2,2.1,2023-02-14,4.2
799,14,1,3.63,2023-03-19,3.63
127,10,1,2.62,2023-07-03,2.62
284,21,1,3.98,2023-07-18,3.98
784,14,1,3.63,2023-01-08,3.63
48,14,4,3.63,2023-04-19,14.52
536,13,1,2.86,2023-12-05,2.86
955,22,2,5.05,2023-10-21,10.1
863,38,1,8.12,2023-10-09,8.12
980,13,4,2.86,2023-03-01,11.44
137,15,3,6.55,2023-10-12,19.65
654,10,4,2.62,2023-11-03,10.48
295,40,1,3.92,2023-12-13,3.92
679,28,3,8.47,2023-07-20,25.410000000000004
259,38,4,8.12,2023-10-31,32.48
811,31,3,8.03,2023-07-07,24.089999999999996
52,20,4,5.97,2023-05-28,23.88
69,37,4,7.58,2023-02-05,30.32
807,22,3,5.05,2023-02-27,15.149999999999999
710,7,3,7.81,2023-12-03,23.43
572,36,4,8.82,2023-08-16,35.28
960,3,2,9.48,2023-02-20,18.96
438,39,2,6.7,2023-06-26,13.4
63,20,4,5.97,2023-07-11,23.88
367,5,3,6.12,2023-06-14,18.36
627,17,4,2.87,2023-03-27,11.48
418,18,4,8.8,2023-09-17,35.2
89,39,4,6.7,2023-09-23,26.8
621,14,4,3.63,2023-02-20,14.52
221,44,1,2.1,2023-01-21,2.1
726,47,2,2.43,2023-07-29,4.86
254,38,1,8.12,2023-01-16,8.12
173,26,3,2.12,2023-12-13,6.36
655,14,4,3.63,2023-09-16,14.52
243,22,4,5.05,2023-10-03,20.2
373,38,2,8.12,2023-12-03,16.24
709,43,3,2.36,2023-02-21,7.08
362,42,4,3.68,2023-08-17,14.72
82,41,2,9.52,2023-12-01,19.04
720,5,4,6.12,2023-04-13,24.48
666,27,4,6.38,2023-02-20,25.52
960,23,3,9.75,2023-08-04,29.25
165,15,4,6.55,2023-07-07,26.2
397,50,1,7.57,2023-11-03,7.57
551,15,3,6.55,2023-04-19,19.65
188,43,2,2.36,2023-01-31,4.72
478,20,3,5.97,2023-10-16,17.91
543,26,1,2.12,2023-06-14,2.12
355,31,1,8.03,2023-01-24,8.03
468,49,1,3.52,2023-04-01,3.52
852,37,4,7.58,2023-08-18,30.32
544,12,1,3.08,2023-06-25,3.08
869,31,1,8.03,2023-10-19,8.03
234,23,4,9.75,2023-02-18,39.0
